"game_str","play_id","timestamp","player_position","field_x","field_y"
"1884_043.5_Vis2AK_Home2A",1,36786,19,-81.9225,71.2299
"1884_043.5_Vis2AK_Home2A",1,36819,1,-0.2304,55.4433
"1884_043.5_Vis2AK_Home2A",1,36819,2,-0.1032,-4.9506
"1884_043.5_Vis2AK_Home2A",1,36819,3,63.813,99.5163
"1884_043.5_Vis2AK_Home2A",1,36819,4,31.2741,143.2287
"1884_043.5_Vis2AK_Home2A",1,36819,5,-46.6566,69.4947
"1884_043.5_Vis2AK_Home2A",1,36819,6,-45.5052,141.1857
"1884_043.5_Vis2AK_Home2A",1,36819,7,-124.947,266.9763
"1884_043.5_Vis2AK_Home2A",1,36819,8,-3.3084,313.0521
"1884_043.5_Vis2AK_Home2A",1,36819,9,123.048,253.6782
"1884_043.5_Vis2AK_Home2A",1,36819,10,-2.3277,1.5534
"1884_043.5_Vis2AK_Home2A",1,36819,15,87.5361,84.7569
"1884_043.5_Vis2AK_Home2A",1,36819,18,89.6571,72.5037
"1884_043.5_Vis2AK_Home2A",1,36819,19,-81.9225,71.2299
"1884_043.5_Vis2AK_Home2A",1,36852,1,-0.2259,55.416
"1884_043.5_Vis2AK_Home2A",1,36852,2,-0.111,-4.9446
"1884_043.5_Vis2AK_Home2A",1,36852,3,63.7638,99.417
"1884_043.5_Vis2AK_Home2A",1,36852,4,31.2669,142.9776
"1884_043.5_Vis2AK_Home2A",1,36852,5,-46.5582,69.2583
"1884_043.5_Vis2AK_Home2A",1,36852,6,-45.4269,141.0774
"1884_043.5_Vis2AK_Home2A",1,36852,7,-122.9829,264.6996
"1884_043.5_Vis2AK_Home2A",1,36852,8,-3.3066,313.0581
"1884_043.5_Vis2AK_Home2A",1,36852,9,122.9526,253.6401
"1884_043.5_Vis2AK_Home2A",1,36852,10,-2.3409,1.5915
"1884_043.5_Vis2AK_Home2A",1,36852,15,87.5232,84.7203
"1884_043.5_Vis2AK_Home2A",1,36852,18,89.6577,72.5016
"1884_043.5_Vis2AK_Home2A",1,36852,19,-81.9228,71.2296
"1884_043.5_Vis2AK_Home2A",2,49326,1,-0.8019,60.2706
"1884_043.5_Vis2AK_Home2A",2,49326,2,-1.2669,-4.455
"1884_043.5_Vis2AK_Home2A",2,49326,3,58.2744,91.1634
"1884_043.5_Vis2AK_Home2A",2,49326,4,32.0442,151.3119
"1884_043.5_Vis2AK_Home2A",2,49326,5,-48.2307,74.4444
"1884_043.5_Vis2AK_Home2A",2,49326,6,-47.9292,142.6341
"1884_043.5_Vis2AK_Home2A",2,49326,7,-134.4372,275.7339
"1884_043.5_Vis2AK_Home2A",2,49326,8,8.9676,313.4535
"1884_043.5_Vis2AK_Home2A",2,49326,9,120.5376,257.2791
"1884_043.5_Vis2AK_Home2A",2,49326,10,-2.5506,0.3612
"1884_043.5_Vis2AK_Home2A",2,49326,15,88.1061,84.4383
"1884_043.5_Vis2AK_Home2A",2,49326,19,-80.0052,65.7228
"1884_043.5_Vis2AK_Home2A",2,49359,1,-0.8016,60.2733
"1884_043.5_Vis2AK_Home2A",2,49359,2,-1.2555,-4.4532
"1884_043.5_Vis2AK_Home2A",2,49359,3,58.2528,91.2201
"1884_043.5_Vis2AK_Home2A",2,49359,4,32.0598,151.3344
"1884_043.5_Vis2AK_Home2A",2,49359,5,-48.2409,74.4402
"1884_043.5_Vis2AK_Home2A",2,49359,6,-47.9277,142.611
"1884_043.5_Vis2AK_Home2A",2,49359,7,-133.9935,275.4132
"1884_043.5_Vis2AK_Home2A",2,49359,8,8.9517,313.4532
"1884_043.5_Vis2AK_Home2A",2,49359,9,120.5448,257.289
"1884_043.5_Vis2AK_Home2A",2,49359,10,-2.5419,0.3729
"1884_043.5_Vis2AK_Home2A",2,49359,15,88.1064,84.4371
"1884_043.5_Vis2AK_Home2A",2,49359,19,-79.9785,65.6658
"1884_043.5_Vis2AK_Home2A",2,49392,1,-0.8013,60.276
"1884_043.5_Vis2AK_Home2A",2,49392,2,-1.269,-4.4595
"1884_043.5_Vis2AK_Home2A",2,49392,3,58.2312,91.2765
"1884_043.5_Vis2AK_Home2A",2,49392,4,32.0754,151.3566
"1884_043.5_Vis2AK_Home2A",2,49392,5,-48.2511,74.4357
"1884_043.5_Vis2AK_Home2A",2,49392,6,-47.9265,142.5879
"1884_043.5_Vis2AK_Home2A",2,49392,7,-133.5495,275.0922
"1884_043.5_Vis2AK_Home2A",2,49392,8,8.9358,313.4532
"1884_043.5_Vis2AK_Home2A",2,49392,9,120.5517,257.2986
"1884_043.5_Vis2AK_Home2A",2,49392,10,-2.5335,0.3843
"1884_043.5_Vis2AK_Home2A",2,49392,15,88.107,84.4362
"1884_043.5_Vis2AK_Home2A",2,49392,19,-79.9518,65.6088
"1884_043.5_Vis2AK_Home2A",2,49425,1,-0.801,60.2784
"1884_043.5_Vis2AK_Home2A",2,49425,2,-1.2828,-4.4655
"1884_043.5_Vis2AK_Home2A",2,49425,3,58.2096,91.3329
"1884_043.5_Vis2AK_Home2A",2,49425,4,32.0907,151.3782
"1884_043.5_Vis2AK_Home2A",2,49425,5,-48.2613,74.4309
"1884_043.5_Vis2AK_Home2A",2,49425,6,-47.9253,142.5654
"1884_043.5_Vis2AK_Home2A",2,49425,7,-133.1055,274.7715
"1884_043.5_Vis2AK_Home2A",2,49425,8,8.9202,313.4526
"1884_043.5_Vis2AK_Home2A",2,49425,9,120.5583,257.3079
"1884_043.5_Vis2AK_Home2A",2,49425,10,-2.5251,0.396
"1884_043.5_Vis2AK_Home2A",2,49425,15,88.1076,84.435
"1884_043.5_Vis2AK_Home2A",2,49425,19,-79.9251,65.5518
"1884_043.5_Vis2AK_Home2A",2,49458,1,-0.801,60.2808
"1884_043.5_Vis2AK_Home2A",2,49458,2,-1.2963,-4.4712
"1884_043.5_Vis2AK_Home2A",2,49458,3,58.1883,91.389
"1884_043.5_Vis2AK_Home2A",2,49458,4,32.106,151.3986
"1884_043.5_Vis2AK_Home2A",2,49458,5,-48.2709,74.4258
"1884_043.5_Vis2AK_Home2A",2,49458,6,-47.9244,142.5438
"1884_043.5_Vis2AK_Home2A",2,49458,7,-132.6615,274.4505
"1884_043.5_Vis2AK_Home2A",2,49458,8,8.9046,313.4517
"1884_043.5_Vis2AK_Home2A",2,49458,9,120.5643,257.3166
"1884_043.5_Vis2AK_Home2A",2,49458,10,-2.5164,0.4074
"1884_043.5_Vis2AK_Home2A",2,49458,15,88.1082,84.4341
"1884_043.5_Vis2AK_Home2A",2,49458,19,-79.8984,65.4948
"1884_043.5_Vis2AK_Home2A",2,49491,1,-0.801,60.2829
"1884_043.5_Vis2AK_Home2A",2,49491,2,-1.3101,-4.4769
"1884_043.5_Vis2AK_Home2A",2,49491,3,58.1673,91.4448
"1884_043.5_Vis2AK_Home2A",2,49491,4,32.1204,151.4175
"1884_043.5_Vis2AK_Home2A",2,49491,5,-48.2802,74.4204
"1884_043.5_Vis2AK_Home2A",2,49491,6,-47.9235,142.5228
"1884_043.5_Vis2AK_Home2A",2,49491,7,-132.2178,274.1298
"1884_043.5_Vis2AK_Home2A",2,49491,8,8.8893,313.4502
"1884_043.5_Vis2AK_Home2A",2,49491,9,120.57,257.3247
"1884_043.5_Vis2AK_Home2A",2,49491,10,-2.508,0.4191
"1884_043.5_Vis2AK_Home2A",2,49491,15,88.1085,84.4332
"1884_043.5_Vis2AK_Home2A",2,49491,19,-79.8714,65.4378
"1884_043.5_Vis2AK_Home2A",2,49524,1,-0.8013,60.2847
"1884_043.5_Vis2AK_Home2A",2,49524,2,-1.3239,-4.4826
"1884_043.5_Vis2AK_Home2A",2,49524,3,58.1463,91.5
"1884_043.5_Vis2AK_Home2A",2,49524,4,32.1348,151.4349
"1884_043.5_Vis2AK_Home2A",2,49524,5,-48.2892,74.4141
"1884_043.5_Vis2AK_Home2A",2,49524,6,-47.9223,142.503
"1884_043.5_Vis2AK_Home2A",2,49524,7,-131.7738,273.8091
"1884_043.5_Vis2AK_Home2A",2,49524,8,8.8743,313.4475
"1884_043.5_Vis2AK_Home2A",2,49524,9,120.5754,257.3325
"1884_043.5_Vis2AK_Home2A",2,49524,10,-2.4996,0.4308
"1884_043.5_Vis2AK_Home2A",2,49524,15,88.1091,84.4323
"1884_043.5_Vis2AK_Home2A",2,49524,19,-79.8447,65.3808
"1884_043.5_Vis2AK_Home2A",2,49557,1,-0.8016,60.2862
"1884_043.5_Vis2AK_Home2A",2,49557,2,-1.3377,-4.4883
"1884_043.5_Vis2AK_Home2A",2,49557,3,58.1256,91.5546
"1884_043.5_Vis2AK_Home2A",2,49557,4,32.1483,151.4505
"1884_043.5_Vis2AK_Home2A",2,49557,5,-48.2976,74.4072
"1884_043.5_Vis2AK_Home2A",2,49557,6,-47.9211,142.4838
"1884_043.5_Vis2AK_Home2A",2,49557,7,-131.3298,273.4881
"1884_043.5_Vis2AK_Home2A",2,49557,8,8.8599,313.4433
"1884_043.5_Vis2AK_Home2A",2,49557,9,120.5799,257.3394
"1884_043.5_Vis2AK_Home2A",2,49557,10,-2.4909,0.4422
"1884_043.5_Vis2AK_Home2A",2,49557,15,88.1097,84.4314
"1884_043.5_Vis2AK_Home2A",2,49557,19,-79.8174,65.3238
"1884_043.5_Vis2AK_Home2A",2,49590,1,-0.8028,60.2871
"1884_043.5_Vis2AK_Home2A",2,49590,2,-1.3515,-4.4937
"1884_043.5_Vis2AK_Home2A",2,49590,3,58.1055,91.6083
"1884_043.5_Vis2AK_Home2A",2,49590,4,32.1612,151.464
"1884_043.5_Vis2AK_Home2A",2,49590,5,-48.3054,74.3994
"1884_043.5_Vis2AK_Home2A",2,49590,6,-47.9196,142.4661
"1884_043.5_Vis2AK_Home2A",2,49590,7,-130.8858,273.1674
"1884_043.5_Vis2AK_Home2A",2,49590,8,8.8464,313.4379
"1884_043.5_Vis2AK_Home2A",2,49590,9,120.5838,257.346
"1884_043.5_Vis2AK_Home2A",2,49590,10,-2.4825,0.4539
"1884_043.5_Vis2AK_Home2A",2,49590,15,88.1103,84.4308
"1884_043.5_Vis2AK_Home2A",2,49590,19,-79.7895,65.2671
"1884_043.5_Vis2AK_Home2A",2,49623,1,-0.804,60.2874
"1884_043.5_Vis2AK_Home2A",2,49623,2,-1.3653,-4.4994
"1884_043.5_Vis2AK_Home2A",2,49623,3,58.0854,91.6608
"1884_043.5_Vis2AK_Home2A",2,49623,4,32.1738,151.4754
"1884_043.5_Vis2AK_Home2A",2,49623,5,-48.3129,74.3907
"1884_043.5_Vis2AK_Home2A",2,49623,6,-47.9181,142.4493
"1884_043.5_Vis2AK_Home2A",2,49623,7,-130.4421,272.8464
"1884_043.5_Vis2AK_Home2A",2,49623,8,8.8332,313.4307
"1884_043.5_Vis2AK_Home2A",2,49623,9,120.5871,257.3517
"1884_043.5_Vis2AK_Home2A",2,49623,10,-2.4741,0.4656
"1884_043.5_Vis2AK_Home2A",2,49623,15,88.1112,84.4299
"1884_043.5_Vis2AK_Home2A",2,49623,19,-79.7607,65.2107
"1884_043.5_Vis2AK_Home2A",2,49656,1,-0.8061,60.2871
"1884_043.5_Vis2AK_Home2A",2,49656,2,-1.3791,-4.5051
"1884_043.5_Vis2AK_Home2A",2,49656,3,58.0659,91.7121
"1884_043.5_Vis2AK_Home2A",2,49656,4,32.1855,151.4844
"1884_043.5_Vis2AK_Home2A",2,49656,5,-48.3195,74.3808
"1884_043.5_Vis2AK_Home2A",2,49656,6,-47.916,142.4334
"1884_043.5_Vis2AK_Home2A",2,49656,7,-129.9981,272.5257
"1884_043.5_Vis2AK_Home2A",2,49656,8,8.8209,313.422
"1884_043.5_Vis2AK_Home2A",2,49656,9,120.5901,257.3568
"1884_043.5_Vis2AK_Home2A",2,49656,10,-2.4654,0.477
"1884_043.5_Vis2AK_Home2A",2,49656,15,88.1118,84.4293
"1884_043.5_Vis2AK_Home2A",2,49656,19,-79.731,65.1546
"1884_043.5_Vis2AK_Home2A",2,49689,1,-0.8088,60.2859
"1884_043.5_Vis2AK_Home2A",2,49689,2,-1.3929,-4.5105
"1884_043.5_Vis2AK_Home2A",2,49689,3,58.047,91.7616
"1884_043.5_Vis2AK_Home2A",2,49689,4,32.1963,151.4916
"1884_043.5_Vis2AK_Home2A",2,49689,5,-48.3255,74.37
"1884_043.5_Vis2AK_Home2A",2,49689,6,-47.9136,142.419
"1884_043.5_Vis2AK_Home2A",2,49689,7,-129.5541,272.2047
"1884_043.5_Vis2AK_Home2A",2,49689,8,8.8095,313.4121
"1884_043.5_Vis2AK_Home2A",2,49689,9,120.5922,257.3613
"1884_043.5_Vis2AK_Home2A",2,49689,10,-2.457,0.4887
"1884_043.5_Vis2AK_Home2A",2,49689,15,88.1124,84.429
"1884_043.5_Vis2AK_Home2A",2,49689,19,-79.7004,65.0994
"1884_043.5_Vis2AK_Home2A",2,49722,1,-0.8124,60.2844
"1884_043.5_Vis2AK_Home2A",2,49722,2,-1.4067,-4.5162
"1884_043.5_Vis2AK_Home2A",2,49722,3,58.0287,91.8093
"1884_043.5_Vis2AK_Home2A",2,49722,4,32.2068,151.4964
"1884_043.5_Vis2AK_Home2A",2,49722,5,-48.3309,74.3577
"1884_043.5_Vis2AK_Home2A",2,49722,6,-47.9109,142.4058
